Unnamed: 0,Title,Link,Year,Season,Format,Episodes,EpisodeDuration,Status,Popularity,MeanScore,Favorites,Studios,Source,Genre,Completed,Planning,Current,Dropped
6111,6111,Iya na Kao sare nagara Opantsu Misete Moraitai 2,104979/Iya-na-Kao-sare-nagara-Opantsu-Misete-Moraitai-2,2019,Fall,ONA,6,5 mins,Finished,8914,55%,91,UWAN Pictures,Manga,Ecchi,4826,3547,333,124
6112,6112,"Yuru Yuri,",102090/Yuru-Yuri,2019,Fall,OVA,1,32 mins,Finished,8609,76%,77,Lay-duce,Manga,"Comedy,Slice of Life",4661,3641,194,62
6113,6113,Null Peta,110789/Null-Peta,2019,Fall,ONA,12,6 mins,Finished,7676,61%,68,Shin-Ei Animation,Original,"Comedy,Sci-Fi,Slice of Life",3914,2122,888,493
6114,6114,Ginga Eiyuu Densetsu: Die Neue These - Seiran,100780/Ginga-Eiyuu-Densetsu-Die-Neue-These--Seiran,2019,Fall,ONA,12,25 mins,Finished,7388,78%,183,Production I.G,Novel,"Action,Drama,Sci-Fi",3904,3047,286,81
6115,6115,Levius,108598/Levius,2019,Fall,ONA,12,25 mins,Finished,5453,68%,56,POLYGON PICTURES,Manga,"Drama,Sci-Fi,Sports",2675,2192,239,221
6116,6116,Gundam Build Divers Re:RISE,110786/Gundam-Build-Divers-ReRISE,2019,Fall,ONA,13,25 mins,Finished,3695,67%,75,Sunrise Beyond,Original,"Action,Mecha,Sci-Fi",2098,1031,320,159
6117,6117,Dumbbell Nan Kilo Moteru?: Silverman Gym Oni Tore Kouza,138103/Dumbbell-Nan-Kilo-Moteru-Silverman-Gym-Oni-Tore-Kouza,2019,Fall,Special,2,18 mins,Finished,3403,64%,35,Doga Kobo,Manga,"Comedy,Ecchi,Slice of Life,Sports",2460,747,135,31
6118,6118,Mini Yuri,110382/Mini-Yuri,2019,Fall,ONA,4,5 mins,Finished,3196,66%,19,W-Toon Studio,Manga,"Comedy,Slice of Life",1953,1029,114,57
6119,6119,Toaru Kagaku no Accelerator: Tobidase Ippou-san Hachamecha Kaishingeki,112031/Toaru-Kagaku-no-Accelerator-Tobidase-Ippousan-Hachamecha-Kaishingeki,2019,Fall,Special,1,8 mins,Finished,3025,63%,29,J.C. Staff,Manga,Supernatural,1485,1351,111,50
6120,6120,YU-NO: Mugen no Heiretsu Sekai,112472/YUNO-Mugen-no-Heiretsu-Sekai,2019,Fall,OVA,1,14 mins,Finished,2483,63%,35,feel.,Visual Novel,"Action,Adventure,Drama,Sci-Fi",1278,1058,86,33
6121,6121,Code Geass: Fukkatsu no Lelouch Picture Drama - Shinkai no Kakera,117408/Code-Geass-Fukkatsu-no-Lelouch-Picture-Drama--Shinkai-no-Kakera,2019,Fall,Special,2,9 mins,Finished,2440,63%,18,Sunrise,Original,Comedy,1196,1113,53,39
6122,6122,OBSOLETE,111964/OBSOLETE,2019,Fall,,,,,,,,,,,,,,
6123,6123,Senki Zesshou Symphogear XV: Senki Zesshou Shinai Symphogear,113348/Senki-Zesshou-Symphogear-XV-Senki-Zesshou-Shinai-Symphogear,2019,Fall,Special,4,7 mins,Finished,1872,72%,12,NaN,Original,"Action,Comedy,Mahou Shoujo,Music,Sci-Fi,Slice of Life",1050,663,91,40
6124,6124,Shoujo☆Conto All Starlight,109153/ShoujoConto-All-Starlight,2019,Fall,ONA,26,3 mins,Finished,1594,61%,10,Kinema Citrus,Original,"Comedy,Music,Slice of Life",676,586,164,96
6125,6125,Machikado Mazoku Mini,113302/Machikado-Mazoku-Mini,2019,Fall,Special,36,1 mins,Finished,1581,59%,15,AQUA ARIS,Manga,"Comedy,Fantasy,Mahou Shoujo,Slice of Life",992,448,84,29
6126,6126,Kyokou Suiri Mini Anime,113828/Kyokou-Suiri-Mini-Anime,2019,Fall,ONA,38,1 mins,Finished,1502,54%,7,AQUA ARIS,Original,Comedy,898,423,77,52
6127,6127,Lupin III: Prison of the Past,112658/Lupin-III-Prison-of-the-Past,2019,Fall,Special,1,"1 hour, 32 mins",Finished,1445,67%,9,TMS Entertainment,Original,"Action,Adventure",695,662,45,23
6128,6128,Sora no Method: Mou Hitotsu no Negai,112455/Sora-no-Method-Mou-Hitotsu-no-Negai,2019,Fall,ONA,1,30 mins,Finished,1430,71%,14,NaN,Original,"Comedy,Fantasy,Slice of Life",690,647,64,18
6129,6129,Hangyaku-sei Million Arthur Special,111306/Hangyakusei-Million-Arthur-Special,2019,Fall,Special,1,22 mins,Finished,1204,62%,12,J.C. Staff,Video Game,"Action,Adventure,Comedy,Fantasy",673,433,55,27
6130,6130,Baja no Studio: Baja no Mita Umi,112010/Baja-no-Studio-Baja-no-Mita-Umi,2019,Fall,OVA,1,28 mins,Finished,947,69%,8,Kyoto Animation,Original,Fantasy,570,336,17,15
6131,6131,THE IDOLM@STER CINDERELLA GIRLS: Spin-off!,113221/THE-IDOLMSTER-CINDERELLA-GIRLS-Spinoff,2019,Fall,ONA,1,6 mins,Finished,777,60%,7,Orange,Video Game,Action,433,273,32,26
6132,6132,Kyouryuu Shoujo Gauko,109639/Kyouryuu-Shoujo-Gauko,2019,Fall,ONA,20,9 mins,Finished,640,58%,7,Ascension,Original,"Comedy,Slice of Life",331,180,75,32
6133,6133,Shiohi Girls Vongole Bianco,113655/Shiohi-Girls-Vongole-Bianco,2019,Fall,ONA,48,2 mins,Finished,285,50%,NaN,NaN,Original,Slice of Life,147,93,20,16
6134,6134,Onmyoji: Heian Monogatari 2,115908/Onmyoji-Heian-Monogatari-2,2019,Fall,ONA,12,5 mins,Finished,239,59%,2,BLADE,Video Game,"Comedy,Slice of Life,Supernatural",134,74,13,9
6135,6135,Tsugu Tsugumomo Mini Anime,154175/Tsugu-Tsugumomo-Mini-Anime,2019,Fall,ONA,59,1 mins,Finished,185,53%,4,AQUA ARIS,Manga,Comedy,111,54,12,6
6136,6136,Mono no Kamisama: Cocotama,112036/Mono-no-Kamisama-Cocotama,2019,Fall,ONA,12,7 mins,Finished,176,54%,NaN,NaN,Original,Fantasy,83,36,27,19
6137,6137,Hawk no Onayami Soudanshitsu,154174/Hawk-no-Onayami-Soudanshitsu,2019,Fall,ONA,39,1 mins,Finished,159,53%,1,Studio DEEN,Manga,Comedy,79,63,11,3
6138,6138,Ousu no Buu-chan,129815/Ousu-no-Buuchan,2019,Fall,Special,3,8 mins,Finished,123,49%,1,Cyclone Graphics,Original,"Comedy,Fantasy",54,37,12,10
6139,6139,Original Eigakan Manner Eizou,120266/Original-Eigakan-Manner-Eizou,2019,Fall,Special,1,2 mins,Finished,111,35%,NaN,NaN,Original,Comedy,62,43,5,1
6140,6140,Bakutsuri Hunters,113654/Bakutsuri-Hunters,2019,Fall,ONA,1,3 mins,Finished,61,49%,1,Toei Animation,Video Game,"Action,Adventure,Comedy",25,24,8,2
6141,6141,Ninja Box 2nd Season,116222/Ninja-Box-2nd-Season,2019,Fall,ONA,16,15 mins,Finished,44,56%,NaN,Tatsunoko Production,Video Game,"Action,Adventure,Comedy,Fantasy",20,13,6,4
6142,6142,Deluxe da yo! Kaishain,121720/Deluxe-da-yo-Kaishain,2019,Fall,ONA,25,3 mins,Finished,42,34%,NaN,DLE,Original,"Comedy,Fantasy",13,11,9,8
6143,6143,Haikyuu!! TO THE TOP,106625/Haikyuu-TO-THE-TOP,2020,Winter,TV,13,24 mins,Finished,196168,83%,4775,Production I.G,Manga,"Comedy,Drama,Sports",150838,27822,12434,3648
6144,6144,Jibaku Shounen Hanako-kun,108463/Jibaku-Shounen-Hanakokun,2020,Winter,TV,12,24 mins,Finished,155938,78%,7086,Lerche,Manga,"Action,Comedy,Drama,Mystery,Supernatural",85401,44637,12252,7015
6145,6145,Darwin's Game,105190/Darwins-Game,2020,Winter,TV,11,24 mins,Finished,109751,70%,2058,Nexus,Manga,"Action,Mystery,Sci-Fi,Thriller",69066,26179,6427,5649
6146,6146,Dorohedoro,105228/Dorohedoro,2020,Winter,TV,12,24 mins,Finished,104171,79%,4461,MAPPA,Manga,"Action,Adventure,Comedy,Fantasy,Horror,Mystery",58142,34217,5929,2950
6147,6147,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,106479/Itai-no-wa-Iya-nano-de-Bougyoryoku-ni-Kyokufuri-Shitai-to-Omoimasu,2020,Winter,TV,12,24 mins,Finished,103171,74%,3161,SILVER LINK.,Light Novel,"Action,Adventure,Comedy,Fantasy,Slice of Life",69161,19913,7139,4268
6148,6148,Kyokou Suiri,107201/Kyokou-Suiri,2020,Winter,TV,12,24 mins,Finished,94425,68%,1305,Brain's Base,Novel,"Comedy,Mystery,Romance,Supernatural",46827,30166,7848,5930
6149,6149,Eizouken ni wa Te wo Dasu na!,109298/Eizouken-ni-wa-Te-wo-Dasu-na,2020,Winter,TV,12,25 mins,Finished,80428,80%,2896,Science SARU,Manga,"Adventure,Comedy,Slice of Life",35169,28684,7370,5135
6150,6150,ID: INVADED,110350/ID-INVADED,2020,Winter,TV,13,25 mins,Finished,79195,77%,2077,NAZ,Original,"Drama,Mystery,Psychological,Sci-Fi,Thriller",37700,30696,4813,3297
6151,6151,Plunderer,101168/Plunderer,2020,Winter,TV,24,23 mins,Finished,76222,62%,1249,GEEKTOYS,Manga,"Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Romance",34143,21499,9225,7954
6152,6152,Somali to Mori no Kamisama,108617/Somali-to-Mori-no-Kamisama,2020,Winter,TV,12,24 mins,Finished,66421,76%,1539,Satelight,Manga,"Adventure,Drama,Fantasy,Slice of Life",28584,24708,5757,3874
6153,6153,Toaru Kagaku no Railgun T,104462/Toaru-Kagaku-no-Railgun-T,2020,Winter,TV,25,24 mins,Finished,47450,81%,1422,J.C. Staff,Manga,"Action,Sci-Fi",20422,19871,4792,1533
6154,6154,Nekopara,106863/Nekopara,2020,Winter,TV,12,23 mins,Finished,39698,64%,645,Felix Film,Visual Novel,"Comedy,Slice of Life",15825,15096,3630,3302
6155,6155,Murenase! Seton Gakuen,112293/Murenase-Seton-Gakuen,2020,Winter,TV,12,24 mins,Finished,38331,67%,532,Studio Gokumi,Manga,"Comedy,Ecchi,Romance",22415,9882,2646,2262
6156,6156,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,104051/Magia-Record-Mahou-Shoujo-MadokaMagica-Gaiden,2020,Winter,TV,13,24 mins,Finished,38292,64%,375,Shaft,Video Game,"Drama,Mahou Shoujo,Mystery,Psychological,Thriller",15704,14374,3274,3057
6157,6157,Infinite Dendrogram,107420/Infinite-Dendrogram,2020,Winter,TV,13,24 mins,Finished,36117,58%,374,NAZ,Light Novel,"Action,Adventure,Fantasy",18205,8620,4682,3265
6158,6158,Runway de Waratte,111501/Runway-de-Waratte,2020,Winter,TV,12,25 mins,Finished,28903,73%,433,Ezo’la,Manga,"Drama,Slice of Life",13314,11560,1792,1341
6159,6159,Koisuru Asteroid,108092/Koisuru-Asteroid,2020,Winter,TV,12,24 mins,Finished,26459,67%,321,Doga Kobo,Manga,"Comedy,Slice of Life",10020,9864,2976,2189
6160,6160,pet,101350/pet,2020,Winter,TV,13,24 mins,Finished,24972,59%,195,Geno Studio,Manga,"Drama,Psychological,Supernatural",10743,6709,4304,1971
6161,6161,number24,108628/number24,2020,Winter,TV,12,24 mins,Finished,16126,64%,174,PRA,Original,Sports,7661,5437,1270,1126
6162,6162,Housekishou Richard-shi no Nazo Kantei,111951/Housekishou-Richardshi-no-Nazo-Kantei,2020,Winter,TV,12,24 mins,Finished,15450,68%,210,Shuka,Light Novel,"Drama,Mystery,Slice of Life",6637,6028,1168,989
6163,6163,Majutsushi Orphen Hagure Tabi,101367/Majutsushi-Orphen-Hagure-Tabi,2020,Winter,TV,13,24 mins,Finished,15146,54%,105,Studio DEEN,Light Novel,"Action,Adventure,Fantasy",5265,5230,2541,1494
6164,6164,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,104936/Boku-no-Tonari-ni-Ankoku-Hakaishin-ga-Imasu,2020,Winter,TV,12,24 mins,Finished,15027,62%,240,EMT Squared,Manga,"Comedy,Slice of Life",6129,5300,1900,1078
6165,6165,22/7,99807/227,2020,Winter,TV,12,24 mins,Finished,14293,64%,210,A-1 Pictures,Other,"Drama,Music",5757,5633,1361,943
6166,6166,Oshi ga Budoukan Ittekuretara Shinu,104391/Oshi-ga-Budoukan-Ittekuretara-Shinu,2020,Winter,TV,12,24 mins,Finished,12777,72%,288,8-bit,Manga,"Comedy,Music,Slice of Life",6031,4742,854,721
6167,6167,Hatena☆Illusion,98515/HatenaIllusion,2020,Winter,TV,12,24 mins,Finished,10554,49%,76,Children's Playground Entertainment,Light Novel,"Comedy,Ecchi,Romance,Supernatural",3471,3450,2215,957
6168,6168,BanG Dream! 3rd Season,101634/BanG-Dream-3rd-Season,2020,Winter,TV,13,24 mins,Finished,10161,79%,389,SANZIGEN,Multimedia Project,"Comedy,Music,Slice of Life",5457,3528,737,248
6169,6169,A3! SEASON SPRING ＆ SUMMER,107651/A3-SEASON-SPRING--SUMMER,2020,Winter,TV,12,24 mins,Finished,9206,69%,159,Studio 3Hz,Video Game,"Comedy,Drama",4420,3018,701,648
6170,6170,Uchitama?! Uchi no Tama Shirimasenka?,109964/Uchitama-Uchi-no-Tama-Shirimasenka,2020,Winter,TV,11,23 mins,Finished,5851,65%,77,MAPPA,Original,"Comedy,Slice of Life",2657,1820,667,439
6171,6171,Oda Cinnamon Nobunaga,110613/Oda-Cinnamon-Nobunaga,2020,Winter,TV,12,24 mins,Finished,4972,59%,35,Studio Signpost,Manga,Comedy,1753,1626,948,420
6172,6172,SHOW BY ROCK!! Mashumairesh!!,113470/SHOW-BY-ROCK-Mashumairesh,2020,Winter,TV,12,24 mins,Finished,4635,68%,90,Kinema Citrus,Video Game,"Comedy,Music",1992,1858,328,294
6173,6173,Healin' Good♥Precure,112748/Healin-GoodPrecure,2020,Winter,TV,45,24 mins,Finished,4150,65%,64,Toei Animation,Original,"Action,Fantasy,Mahou Shoujo",1583,1203,655,363
6174,6174,ARP Backstage Pass,110615/ARP-Backstage-Pass,2020,Winter,,,,,,,,,,,,,,
6175,6175,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,113472/Youkai-Watch-Jam-Youkai-Gakuen-Y--N-to-no-Souguu,2020,Winter,TV,63,24 mins,Finished,570,62%,6,OLM,Video Game,"Comedy,Fantasy,Supernatural",285,91,86,56
6176,6176,Isekai Quartet 2,110178/Isekai-Quartet-2,2020,Winter,TV Short,12,12 mins,Finished,45500,72%,494,Studio PuYUKAI,Original,"Comedy,Fantasy,Slice of Life",32967,7853,2629,1076
6177,6177,Heya Camp△,104461/Heya-Camp,2020,Winter,TV Short,12,3 mins,Finished,24042,72%,182,C-Station,Manga,"Comedy,Slice of Life",14815,6619,1434,616
6178,6178,Natsunagu!,113397/Natsunagu,2020,Winter,TV Short,12,4 mins,Finished,7730,55%,31,NaN,Original,"Drama,Slice of Life",3202,3136,754,412
6179,6179,Yatogame-chan Kansatsu Nikki Nisatsume,110090/Yatogamechan-Kansatsu-Nikki-Nisatsume,2020,Winter,TV Short,12,4 mins,Finished,4528,61%,32,Saetta,Manga,"Comedy,Slice of Life",2879,1158,243,155
6180,6180,Breakers,113851/Breakers,2020,Winter,TV Short,16,9 mins,Finished,3140,58%,17,ALBACROW,Original,Sports,1272,983,502,228
6181,6181,Hentatsu,114417/Hentatsu,2020,Winter,TV Short,12,2 mins,Finished,1641,47%,6,Yaoyorozu,Original,"Adventure,Comedy",673,580,218,115
6182,6182,Rebirth,113469/Rebirth,2020,Winter,TV Short,48,3 mins,Finished,1338,49%,5,LIDENFILMS,Other,"Comedy,Slice of Life",553,254,233,187
6183,6183,Hulaing Babies☆Petit,113463/Hulaing-BabiesPetit,2020,Winter,TV Short,12,1 mins,Finished,343,45%,NaN,Gaina,Original,"Comedy,Slice of Life",218,52,35,23
6184,6184,Marumaru Manul,114657/Marumaru-Manul,2020,Winter,TV Short,50,1 mins,Finished,157,45%,NaN,Kachidoki Studio,Manga,Comedy,104,24,12,11
6185,6185,Ooya-san to Boku,117280/Ooyasan-to-Boku,2020,Winter,TV Short,5,5 mins,Finished,158,49%,NaN,Fanworks,Manga,Slice of Life,71,49,20,12
6186,6186,Lalalacoco,114656/Lalalacoco,2020,Winter,TV Short,13,5 mins,Finished,75,42%,NaN,Studio Comet,Other,Comedy,28,21,12,8
6187,6187,Boku no Hero Academia 4,104276/Boku-no-Hero-Academia-4,2020,Winter,TV,25,24 mins,Finished,347846,79%,7643,bones,Manga,"Action,Adventure,Comedy,Sci-Fi",270269,36113,27564,7629
6188,6188,Nanatsu no Taizai: Kamigami no Gekirin,108928/Nanatsu-no-Taizai-Kamigami-no-Gekirin,2020,Winter,TV,24,24 mins,Finished,134425,62%,1544,Studio DEEN,Manga,"Action,Adventure,Comedy,Ecchi,Fantasy,Supernatural",90894,19885,11042,8768
6189,6189,Mairimashita! Iruma-kun,107693/Mairimashita-Irumakun,2020,Winter,TV,23,25 mins,Finished,87911,77%,3105,Bandai Namco Pictures,Manga,"Comedy,Fantasy",53175,21035,7575,3072
6190,6190,Fate/Grand Order: Zettai Majuu Sensen Babylonia,103275/FateGrand-Order-Zettai-Majuu-Sensen-Babylonia,2020,Winter,TV,21,24 mins,Finished,54161,78%,1526,CloverWorks,Video Game,"Action,Adventure,Fantasy,Supernatural",29122,15380,5170,2412
6191,6191,Ahiru no Sora,101239/Ahiru-no-Sora,2020,Winter,TV,50,24 mins,Finished,42691,70%,701,diomedéa,Manga,"Drama,Sports",15175,11221,7565,4908
6192,6192,Chihayafuru 3,101215/Chihayafuru-3,2020,Winter,TV,24,23 mins,Finished,29926,85%,1103,MADHOUSE,Manga,"Drama,Romance,Slice of Life,Sports",14952,11829,2003,816
6193,6193,Pocket Monsters (2019),112153/Pocket-Monsters-2019,2020,Winter,TV,136,24 mins,Finished,22221,73%,780,OLM,Video Game,"Adventure,Comedy,Fantasy",8474,5029,3252,3193
6194,6194,Radiant 2,108040/Radiant-2,2020,Winter,TV,21,24 mins,Finished,20974,74%,388,Lerche,Comic,"Action,Adventure,Comedy,Fantasy",11152,7067,1625,571
6195,6195,Kabukichou Sherlock,103638/Kabukichou-Sherlock,2020,Winter,TV,24,24 mins,Finished,19144,63%,173,Production I.G,Original,"Comedy,Drama,Mystery,Psychological",8205,5232,2997,1620
6196,6196,Phantasy Star Online 2: Episode Oracle,108358/Phantasy-Star-Online-2-Episode-Oracle,2020,Winter,TV,25,24 mins,Finished,5384,60%,67,GONZO,Video Game,"Action,Sci-Fi",2396,1520,637,607
6197,6197,Aikatsu on Parade!,111082/Aikatsu-on-Parade,2020,Winter,TV,25,24 mins,Finished,2183,69%,30,Bandai Namco Pictures,Original,"Music,Slice of Life",895,838,198,150
6198,6198,Zoids Wild Zero,110788/Zoids-Wild-Zero,2020,Winter,TV,50,24 mins,Finished,989,55%,13,OLM,Other,"Action,Adventure,Comedy,Mecha,Sci-Fi",643,128,119,66
6199,6199,SUPER SHIRO,107993/SUPER-SHIRO,2020,Winter,TV Short,48,6 mins,Finished,931,57%,6,Science SARU,Manga,"N,a,N",424,213,123,107
6200,6200,Kaijuu Step Wandabada,110089/Kaijuu-Step-Wandabada,2020,Winter,TV Short,26,5 mins,Finished,166,45%,2,Usagi.Ou,Other,Comedy,82,33,31,13
6201,6201,Taeko no Nichijou,111728/Taeko-no-Nichijou,2020,Winter,TV Short,26,5 mins,Finished,164,48%,NaN,DLE,Manga,"Comedy,Slice of Life",92,31,23,12
6202,6202,Egg Car,114234/Egg-Car,2020,Winter,TV Short,52,11 mins,Finished,97,51%,2,Children's Playground Creative,Original,"Adventure,Comedy,Fantasy",48,20,19,8
6203,6203,Made in Abyss: Fukaki Tamashii no Reimei,100643/Made-in-Abyss-Fukaki-Tamashii-no-Reimei,2020,Winter,Movie,1,NaN,Finished,92941,86%,3154,Kinema Citrus,Manga,"Action,Adventure,Drama,Fantasy,Horror,Mystery,Psychological,Sci-Fi",57817,33025,1551,401
6204,6204,Goblin Slayer: GOBLIN'S CROWN,108623/Goblin-Slayer-GOBLINS-CROWN,2020,Winter,Movie,1,NaN,Finished,56976,71%,731,White Fox,Light Novel,"Action,Adventure,Fantasy",33597,21418,1300,352
6205,6205,SHIROBAKO Movie,101574/SHIROBAKO-Movie,2020,Winter,Movie,1,NaN,Finished,14050,77%,95,P.A. Works,Original,"Comedy,Drama,Slice of Life",9412,4121,321,120
6206,6206,Kyochuu Rettou Movie,107880/Kyochuu-Rettou-Movie,2020,Winter,Movie,1,NaN,Finished,5887,39%,43,Passione,Manga,"Action,Drama,Ecchi,Horror,Mystery,Thriller",3381,2203,172,95
6207,6207,Sekaiichi Hatsukoi: Propose-hen,111305/Sekaiichi-Hatsukoi-Proposehen,2020,Winter,Movie,1,NaN,Finished,4719,73%,81,NaN,Manga,"Comedy,Drama,Romance",2360,2179,99,47
6208,6208,High School Fleet Movie,101499/High-School-Fleet-Movie,2020,Winter,Movie,1,NaN,Finished,4531,73%,79,A-1 Pictures,Original,"Action,Comedy",2537,1773,150,43
6209,6209,Ongaku,111944/Ongaku,2020,Winter,Movie,1,NaN,Finished,4483,75%,158,NaN,Manga,"Music,Slice of Life",2379,1997,65,27
6210,6210,Kono Sekai no Tanoshimikata: Secret Story Film,123434/Kono-Sekai-no-Tanoshimikata-Secret-Story-Film,2020,Winter,Movie,1,NaN,Finished,923,76%,18,CLAP,Other,Music,693,192,22,9
6211,6211,Gundam: G no Reconguista II - Bellri Gekishin,114334/Gundam-G-no-Reconguista-II--Bellri-Gekishin,2020,Winter,Movie,1,NaN,Finished,792,65%,5,Sunrise,Original,"Action,Mecha,Sci-Fi",410,313,28,26
6212,6212,KING OF PRISM ALL STARS: Prism Show☆Best Ten,112480/KING-OF-PRISM-ALL-STARS-Prism-ShowBest-Ten,2020,Winter,Movie,1,NaN,Finished,494,66%,5,Tatsunoko Production,Original,"Music,Sports",315,118,27,24
6213,6213,Rebecca,114945/Rebecca,2020,Winter,Movie,1,NaN,Finished,479,60%,4,Vega Entertainment,Novel,Slice of Life,231,215,16,10
6214,6214,"Gon, The Little Fox",118036/Gon-The-Little-Fox,2020,Winter,Movie,1,NaN,Finished,213,66%,6,NaN,Other,"Adventure,Fantasy",106,93,8,5
6215,6215,Ometeotl≠HERO,114948/OmeteotlHERO,2020,Winter,Movie,1,NaN,Finished,205,65%,1,Speed,Original,Sci-Fi,165,18,12,9
6216,6216,Michiru Rescue!,114946/Michiru-Rescue,2020,Winter,Movie,1,NaN,Finished,169,55%,1,Yumeta Company,Original,"N,a,N",126,16,12,12
6217,6217,Haikyuu!! Riku VS Kuu,111790/Haikyuu-Riku-VS-Kuu,2020,Winter,OVA,2,23 mins,Finished,83772,78%,1139,Production I.G,Manga,"Comedy,Drama,Sports",68311,13686,1191,348
6218,6218,Rikei ga Koi ni Ochita no de Shoumei shitemita.,107067/Rikei-ga-Koi-ni-Ochita-no-de-Shoumei-shitemita,2020,Winter,ONA,12,24 mins,Finished,75451,72%,1230,Zero-G,Manga,"Comedy,Romance",34816,27068,5795,4411
6219,6219,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II: Mujintou ni Yakusou wo Motomeru no wa Machigatte Iru Darouka,112125/Dungeon-ni-Deai-wo-Motomeru-no-wa-Machigatteiru-Darou-ka-II-Mujintou-ni-Yakusou-wo-Motomeru-no-wa-Machigatte-Iru-Darouka,2020,Winter,OVA,1,26 mins,Finished,23405,62%,220,J.C. Staff,Light Novel,"Adventure,Comedy,Ecchi,Fantasy,Romance",16958,5755,484,106
6220,6220,Mugen no Juunin: IMMORTAL,109616/Mugen-no-Juunin-IMMORTAL,2020,Winter,ONA,24,24 mins,Finished,17882,69%,272,LIDENFILMS,Manga,"Action,Adventure,Supernatural",7236,5328,2075,1827
6221,6221,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka? OVA,110445/Tsuujou-Kougeki-ga-Zentai-Kougeki-de-Nikai-Kougeki-no-Okaasan-wa-Suki-desu-ka-OVA,2020,Winter,OVA,1,24 mins,Finished,11400,58%,145,J.C. Staff,Light Novel,"Action,Comedy,Ecchi,Fantasy",6963,3920,308,132
6222,6222,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,113811/Honzuki-no-Gekokujou-Shisho-ni-Naru-Tame-ni-wa-Shudan-wo-Erandeiraremasen-OVA,2020,Winter,OVA,1,23 mins,Finished,10605,74%,84,Ajiado,Light Novel,"Fantasy,Slice of Life",8398,1962,164,43
6223,6223,Kuutei Dragons,108450/Kuutei-Dragons,2020,Winter,ONA,12,22 mins,Finished,10420,67%,114,POLYGON PICTURES,Manga,"Action,Adventure,Fantasy",5247,3659,677,533
6224,6224,Hakumei no Tsubasa,113932/Hakumei-no-Tsubasa,2020,Winter,ONA,7,6 mins,Finished,8945,75%,148,Studio Colorido,Video Game,"Adventure,Drama,Fantasy,Slice of Life",5932,1982,609,275
6225,6225,Mushikago no Cagaster,109586/Mushikago-no-Cagaster,2020,Winter,ONA,12,28 mins,Finished,8674,62%,79,Studio KAI,Manga,"Action,Drama,Sci-Fi",3915,3614,540,401
6226,6226,Marulk-chan no Nichijou,114744/Marulkchan-no-Nichijou,2020,Winter,Special,4,4 mins,Finished,6813,67%,39,Kinema Citrus,Original,Slice of Life,4383,2176,129,85
6227,6227,Strike the Blood: Kieta Seisou-hen,112324/Strike-the-Blood-Kieta-Seisouhen,2020,Winter,OVA,1,26 mins,Finished,6718,67%,97,CONNECT,Light Novel,"Action,Ecchi,Fantasy,Supernatural",3778,2583,234,68
6228,6228,Zenonzard: THE ANIMATION,112033/Zenonzard-THE-ANIMATION,2020,Winter,ONA,9,15 mins,Finished,5306,57%,58,8-bit,Video Game,"Action,Drama,Sci-Fi",3273,986,499,361
6229,6229,Naka no Hito Genome [Jikkyouchuu]: Knots of Memories,112177/Naka-no-Hito-Genome-Jikkyouchuu-Knots-of-Memories,2020,Winter,OVA,1,25 mins,Finished,5015,67%,58,SILVER LINK.,Manga,"Comedy,Drama",2464,2327,141,42
6230,6230,ACCA: 13-ku Kansatsu-ka - Regards,108714/ACCA-13ku-Kansatsuka--Regards,2020,Winter,,,,,,,,,,,,,,
6231,6231,Tsugumomo OVA,108267/Tsugumomo-OVA,2020,Winter,OVA,1,22 mins,Finished,4683,66%,64,Zero-G,Manga,"Action,Comedy,Ecchi,Supernatural",3028,1495,95,33
6232,6232,Arifureta Shokugyou de Sekai Saikyou Prologue,145560/Arifureta-Shokugyou-de-Sekai-Saikyou-Prologue,2020,Winter,ONA,1,7 mins,Finished,3485,65%,74,Asread,Light Novel,"Comedy,Fantasy",2473,856,113,28
6233,6233,Haikyuu!! Ningyou Anime,115217/Haikyuu-Ningyou-Anime,2020,Winter,OVA,10,2 mins,Finished,3072,66%,19,NaN,Manga,Sports,1798,1066,86,76
6234,6234,GRANBLUE FANTASY The Animation Season 2 Specials,116968/GRANBLUE-FANTASY-The-Animation-Season-2-Specials,2020,Winter,Special,2,24 mins,Finished,2827,64%,21,MAPPA,Video Game,"Adventure,Fantasy",1549,1119,99,30
6235,6235,Girls und Panzer: Taiyaki War!,114052/Girls-und-Panzer-Taiyaki-War,2020,Winter,OVA,1,11 mins,Finished,2687,73%,31,Actas,Original,Comedy,1629,955,53,31
6236,6236,Altered Carbon: Resleeved,115715/Altered-Carbon-Resleeved,2020,Winter,ONA,1,"1 hour, 13 mins",Finished,2255,62%,16,Studio Anima,Other,"Action,Drama,Sci-Fi",1618,546,38,36
6237,6237,Kyokou Uranai,122238/Kyokou-Uranai,2020,Winter,ONA,12,1 mins,Finished,1978,56%,15,NaN,Light Novel,"Fantasy,Supernatural",1189,625,88,44
