,Title,Year,Season,Format,Episodes,EpisodeDuration,Status,Popularity,MeanScore,Favorites,Studios,Source,Genre,Completed,Planning,Current,Dropped
606,Zero no Tsukaima: Futatsuki no Kishi,2007,Summer,TV,12.0,24.0,Finished,60482.0,70.0,587.0,J.C. Staff,Light Novel,Comedy,50710.0,6833.0,1305.0,886.0
606,Zero no Tsukaima: Futatsuki no Kishi,2007,Summer,TV,12.0,24.0,Finished,60482.0,70.0,587.0,J.C. Staff,Light Novel,Ecchi,50710.0,6833.0,1305.0,886.0
606,Zero no Tsukaima: Futatsuki no Kishi,2007,Summer,TV,12.0,24.0,Finished,60482.0,70.0,587.0,J.C. Staff,Light Novel,Fantasy,50710.0,6833.0,1305.0,886.0
606,Zero no Tsukaima: Futatsuki no Kishi,2007,Summer,TV,12.0,24.0,Finished,60482.0,70.0,587.0,J.C. Staff,Light Novel,Romance,50710.0,6833.0,1305.0,886.0
607,Sayonara Zetsubou Sensei,2007,Summer,TV,12.0,24.0,Finished,57130.0,76.0,1086.0,Shaft,Manga,Comedy,27518.0,22885.0,2684.0,2356.0
608,Mononoke,2007,Summer,TV,12.0,22.0,Finished,56654.0,81.0,2405.0,Toei Animation,Original,Fantasy,34395.0,16408.0,2602.0,2262.0
608,Mononoke,2007,Summer,TV,12.0,22.0,Finished,56654.0,81.0,2405.0,Toei Animation,Original,Horror,34395.0,16408.0,2602.0,2262.0
608,Mononoke,2007,Summer,TV,12.0,22.0,Finished,56654.0,81.0,2405.0,Toei Animation,Original,Mystery,34395.0,16408.0,2602.0,2262.0
608,Mononoke,2007,Summer,TV,12.0,22.0,Finished,56654.0,81.0,2405.0,Toei Animation,Original,Psychological,34395.0,16408.0,2602.0,2262.0
608,Mononoke,2007,Summer,TV,12.0,22.0,Finished,56654.0,81.0,2405.0,Toei Animation,Original,Supernatural,34395.0,16408.0,2602.0,2262.0
609,Devil May Cry,2007,Summer,TV,12.0,24.0,Finished,30336.0,64.0,322.0,MADHOUSE,Video Game,Action,19122.0,8086.0,1364.0,937.0
609,Devil May Cry,2007,Summer,TV,12.0,24.0,Finished,30336.0,64.0,322.0,MADHOUSE,Video Game,Fantasy,19122.0,8086.0,1364.0,937.0
610,Shigurui,2007,Summer,TV,12.0,23.0,Finished,18094.0,68.0,178.0,MADHOUSE,Manga,Action,11271.0,5141.0,603.0,547.0
610,Shigurui,2007,Summer,TV,12.0,23.0,Finished,18094.0,68.0,178.0,MADHOUSE,Manga,Drama,11271.0,5141.0,603.0,547.0
610,Shigurui,2007,Summer,TV,12.0,23.0,Finished,18094.0,68.0,178.0,MADHOUSE,Manga,Psychological,11271.0,5141.0,603.0,547.0
611,Zombie-Loan,2007,Summer,TV,11.0,23.0,Finished,13358.0,62.0,66.0,Xebec,Manga,Action,7126.0,4603.0,809.0,484.0
611,Zombie-Loan,2007,Summer,TV,11.0,23.0,Finished,13358.0,62.0,66.0,Xebec,Manga,Horror,7126.0,4603.0,809.0,484.0
611,Zombie-Loan,2007,Summer,TV,11.0,23.0,Finished,13358.0,62.0,66.0,Xebec,Manga,Supernatural,7126.0,4603.0,809.0,484.0
612,Wangan Midnight,2007,Summer,TV,26.0,25.0,Finished,7414.0,71.0,170.0,A.C.G.T.,Manga,Action,3271.0,2617.0,666.0,435.0
612,Wangan Midnight,2007,Summer,TV,26.0,25.0,Finished,7414.0,71.0,170.0,A.C.G.T.,Manga,Sports,3271.0,2617.0,666.0,435.0
613,Kenkou Zenrakei Suieibu Umishou,2007,Summer,TV,13.0,25.0,Finished,5385.0,66.0,35.0,Artland,Manga,Comedy,2462.0,2336.0,245.0,189.0
613,Kenkou Zenrakei Suieibu Umishou,2007,Summer,TV,13.0,25.0,Finished,5385.0,66.0,35.0,Artland,Manga,Ecchi,2462.0,2336.0,245.0,189.0
613,Kenkou Zenrakei Suieibu Umishou,2007,Summer,TV,13.0,25.0,Finished,5385.0,66.0,35.0,Artland,Manga,Sports,2462.0,2336.0,245.0,189.0
614,Moetan,2007,Summer,TV,12.0,24.0,Finished,4994.0,60.0,25.0,Actas,Other,Comedy,2381.0,1844.0,375.0,215.0
614,Moetan,2007,Summer,TV,12.0,24.0,Finished,4994.0,60.0,25.0,Actas,Other,Ecchi,2381.0,1844.0,375.0,215.0
614,Moetan,2007,Summer,TV,12.0,24.0,Finished,4994.0,60.0,25.0,Actas,Other,Mahou Shoujo,2381.0,1844.0,375.0,215.0
615,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,2007,Summer,TV,12.0,24.0,Finished,4496.0,67.0,20.0,,Video Game,Action,2255.0,1898.0,148.0,105.0
615,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,2007,Summer,TV,12.0,24.0,Finished,4496.0,67.0,20.0,,Video Game,Drama,2255.0,1898.0,148.0,105.0
615,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,2007,Summer,TV,12.0,24.0,Finished,4496.0,67.0,20.0,,Video Game,Fantasy,2255.0,1898.0,148.0,105.0
615,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,2007,Summer,TV,12.0,24.0,Finished,4496.0,67.0,20.0,,Video Game,Horror,2255.0,1898.0,148.0,105.0
615,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,2007,Summer,TV,12.0,24.0,Finished,4496.0,67.0,20.0,,Video Game,Mystery,2255.0,1898.0,148.0,105.0
616,Sky Girls,2007,Summer,TV,26.0,24.0,Finished,3955.0,65.0,17.0,J.C. Staff,Original,Action,1823.0,1547.0,242.0,188.0
616,Sky Girls,2007,Summer,TV,26.0,24.0,Finished,3955.0,65.0,17.0,J.C. Staff,Original,Mecha,1823.0,1547.0,242.0,188.0
616,Sky Girls,2007,Summer,TV,26.0,24.0,Finished,3955.0,65.0,17.0,J.C. Staff,Original,Sci-Fi,1823.0,1547.0,242.0,188.0
617,Nanatsu-iro★Drops,2007,Summer,TV,12.0,24.0,Finished,2962.0,65.0,22.0,diomedéa,Visual Novel,Fantasy,1322.0,1267.0,185.0,96.0
617,Nanatsu-iro★Drops,2007,Summer,TV,12.0,24.0,Finished,2962.0,65.0,22.0,diomedéa,Visual Novel,Mahou Shoujo,1322.0,1267.0,185.0,96.0
617,Nanatsu-iro★Drops,2007,Summer,TV,12.0,24.0,Finished,2962.0,65.0,22.0,diomedéa,Visual Novel,Romance,1322.0,1267.0,185.0,96.0
618,Potemayo,2007,Summer,TV,12.0,24.0,Finished,2822.0,67.0,11.0,J.C. Staff,Manga,Comedy,1340.0,1140.0,156.0,99.0
619,Code-E,2007,Summer,TV,12.0,24.0,Finished,2418.0,59.0,7.0,,Original,Comedy,1078.0,1016.0,168.0,79.0
619,Code-E,2007,Summer,TV,12.0,24.0,Finished,2418.0,59.0,7.0,,Original,Romance,1078.0,1016.0,168.0,79.0
619,Code-E,2007,Summer,TV,12.0,24.0,Finished,2418.0,59.0,7.0,,Original,Sci-Fi,1078.0,1016.0,168.0,79.0
619,Code-E,2007,Summer,TV,12.0,24.0,Finished,2418.0,59.0,7.0,,Original,Slice of Life,1078.0,1016.0,168.0,79.0
620,Mushi-Uta,2007,Summer,TV,12.0,24.0,Finished,2224.0,59.0,7.0,ZEXCS,Light Novel,Action,989.0,950.0,126.0,84.0
620,Mushi-Uta,2007,Summer,TV,12.0,24.0,Finished,2224.0,59.0,7.0,ZEXCS,Light Novel,Fantasy,989.0,950.0,126.0,84.0
620,Mushi-Uta,2007,Summer,TV,12.0,24.0,Finished,2224.0,59.0,7.0,ZEXCS,Light Novel,Sci-Fi,989.0,950.0,126.0,84.0
621,Buzzer Beater (2007),2007,Summer,TV,13.0,25.0,Finished,1121.0,61.0,7.0,,Manga,Action,630.0,394.0,43.0,40.0
621,Buzzer Beater (2007),2007,Summer,TV,13.0,25.0,Finished,1121.0,61.0,7.0,,Manga,Sci-Fi,630.0,394.0,43.0,40.0
621,Buzzer Beater (2007),2007,Summer,TV,13.0,25.0,Finished,1121.0,61.0,7.0,,Manga,Sports,630.0,394.0,43.0,40.0
622,Tetsuko no Tabi,2007,Summer,TV,13.0,20.0,Finished,657.0,56.0,1.0,Group TAC,Manga,Comedy,390.0,140.0,52.0,42.0
623,Happy Happy Clover,2007,Summer,TV,13.0,25.0,Finished,444.0,61.0,2.0,Group TAC,Manga,Comedy,213.0,143.0,37.0,31.0
623,Happy Happy Clover,2007,Summer,TV,13.0,25.0,Finished,444.0,61.0,2.0,Group TAC,Manga,Fantasy,213.0,143.0,37.0,31.0
623,Happy Happy Clover,2007,Summer,TV,13.0,25.0,Finished,444.0,61.0,2.0,Group TAC,Manga,Slice of Life,213.0,143.0,37.0,31.0
624,Doujin Work,2007,Summer,TV Short,12.0,14.0,Finished,4082.0,63.0,6.0,Remic,Manga,Comedy,2107.0,1592.0,162.0,115.0
624,Doujin Work,2007,Summer,TV Short,12.0,14.0,Finished,4082.0,63.0,6.0,Remic,Manga,Slice of Life,2107.0,1592.0,162.0,115.0
625,Treasure Gaust,2007,Summer,TV Short,5.0,5.0,Finished,102.0,42.0,721.9090501121915,,Video Game,,44.0,40.0,11.0,5.0
626,Susume! Dokan-kun,2007,Summer,TV Short,13.0,6.0,Finished,39.0,32.0,721.9090501121915,DLE,Original,Comedy,18.0,12.0,8.0,1.0
627,Tengen Toppa Gurren Lagann,2007,Summer,TV,27.0,24.0,Finished,230390.0,85.0,16574.0,Gainax,Original,Action,137706.0,62491.0,11429.0,11154.0
627,Tengen Toppa Gurren Lagann,2007,Summer,TV,27.0,24.0,Finished,230390.0,85.0,16574.0,Gainax,Original,Comedy,137706.0,62491.0,11429.0,11154.0
627,Tengen Toppa Gurren Lagann,2007,Summer,TV,27.0,24.0,Finished,230390.0,85.0,16574.0,Gainax,Original,Drama,137706.0,62491.0,11429.0,11154.0
627,Tengen Toppa Gurren Lagann,2007,Summer,TV,27.0,24.0,Finished,230390.0,85.0,16574.0,Gainax,Original,Mecha,137706.0,62491.0,11429.0,11154.0
627,Tengen Toppa Gurren Lagann,2007,Summer,TV,27.0,24.0,Finished,230390.0,85.0,16574.0,Gainax,Original,Romance,137706.0,62491.0,11429.0,11154.0
627,Tengen Toppa Gurren Lagann,2007,Summer,TV,27.0,24.0,Finished,230390.0,85.0,16574.0,Gainax,Original,Sci-Fi,137706.0,62491.0,11429.0,11154.0
628,DARKER THAN BLACK: Kuro no Keiyakusha,2007,Summer,TV,25.0,24.0,Finished,114809.0,77.0,2356.0,bones,Original,Action,55716.0,46344.0,4923.0,4452.0
628,DARKER THAN BLACK: Kuro no Keiyakusha,2007,Summer,TV,25.0,24.0,Finished,114809.0,77.0,2356.0,bones,Original,Mystery,55716.0,46344.0,4923.0,4452.0
628,DARKER THAN BLACK: Kuro no Keiyakusha,2007,Summer,TV,25.0,24.0,Finished,114809.0,77.0,2356.0,bones,Original,Sci-Fi,55716.0,46344.0,4923.0,4452.0
629,Lucky☆Star,2007,Summer,TV,24.0,24.0,Finished,93789.0,74.0,2594.0,Kyoto Animation,Manga,Comedy,48451.0,30040.0,5338.0,5098.0
629,Lucky☆Star,2007,Summer,TV,24.0,24.0,Finished,93789.0,74.0,2594.0,Kyoto Animation,Manga,Slice of Life,48451.0,30040.0,5338.0,5098.0
630,Lovely★Complex,2007,Summer,TV,24.0,24.0,Finished,78196.0,77.0,2469.0,Toei Animation,Manga,Comedy,40777.0,29557.0,3011.0,2556.0
630,Lovely★Complex,2007,Summer,TV,24.0,24.0,Finished,78196.0,77.0,2469.0,Toei Animation,Manga,Romance,40777.0,29557.0,3011.0,2556.0
630,Lovely★Complex,2007,Summer,TV,24.0,24.0,Finished,78196.0,77.0,2469.0,Toei Animation,Manga,Slice of Life,40777.0,29557.0,3011.0,2556.0
632,Kaze no Stigma,2007,Summer,TV,24.0,24.0,Finished,51278.0,67.0,500.0,GONZO,Light Novel,Action,32949.0,12571.0,2343.0,1825.0
632,Kaze no Stigma,2007,Summer,TV,24.0,24.0,Finished,51278.0,67.0,500.0,GONZO,Light Novel,Drama,32949.0,12571.0,2343.0,1825.0
632,Kaze no Stigma,2007,Summer,TV,24.0,24.0,Finished,51278.0,67.0,500.0,GONZO,Light Novel,Fantasy,32949.0,12571.0,2343.0,1825.0
632,Kaze no Stigma,2007,Summer,TV,24.0,24.0,Finished,51278.0,67.0,500.0,GONZO,Light Novel,Romance,32949.0,12571.0,2343.0,1825.0
633,Seto no Hanayome,2007,Summer,TV,26.0,24.0,Finished,42486.0,73.0,579.0,GONZO,Manga,Comedy,20275.0,15863.0,2299.0,2126.0
633,Seto no Hanayome,2007,Summer,TV,26.0,24.0,Finished,42486.0,73.0,579.0,GONZO,Manga,Romance,20275.0,15863.0,2299.0,2126.0
634,Bokurano,2007,Summer,TV,24.0,23.0,Finished,32523.0,73.0,287.0,GONZO,Manga,Drama,20329.0,8935.0,1162.0,1155.0
634,Bokurano,2007,Summer,TV,24.0,23.0,Finished,32523.0,73.0,287.0,GONZO,Manga,Mecha,20329.0,8935.0,1162.0,1155.0
634,Bokurano,2007,Summer,TV,24.0,23.0,Finished,32523.0,73.0,287.0,GONZO,Manga,Psychological,20329.0,8935.0,1162.0,1155.0
634,Bokurano,2007,Summer,TV,24.0,23.0,Finished,32523.0,73.0,287.0,GONZO,Manga,Sci-Fi,20329.0,8935.0,1162.0,1155.0
635,Seirei no Moribito,2007,Summer,TV,26.0,25.0,Finished,29894.0,79.0,482.0,Production I.G,Novel,Action,17059.0,9862.0,1255.0,1063.0
635,Seirei no Moribito,2007,Summer,TV,26.0,25.0,Finished,29894.0,79.0,482.0,Production I.G,Novel,Adventure,17059.0,9862.0,1255.0,1063.0
635,Seirei no Moribito,2007,Summer,TV,26.0,25.0,Finished,29894.0,79.0,482.0,Production I.G,Novel,Fantasy,17059.0,9862.0,1255.0,1063.0
636,Hayate no Gotoku!,2007,Summer,TV,52.0,24.0,Finished,29361.0,72.0,295.0,SynergySP,Manga,Action,13641.0,9854.0,2186.0,2098.0
636,Hayate no Gotoku!,2007,Summer,TV,52.0,24.0,Finished,29361.0,72.0,295.0,SynergySP,Manga,Comedy,13641.0,9854.0,2186.0,2098.0
636,Hayate no Gotoku!,2007,Summer,TV,52.0,24.0,Finished,29361.0,72.0,295.0,SynergySP,Manga,Romance,13641.0,9854.0,2186.0,2098.0
637,Dennou Coil,2007,Summer,TV,26.0,25.0,Finished,28685.0,78.0,551.0,MADHOUSE,Original,Adventure,17512.0,7912.0,1329.0,1174.0
637,Dennou Coil,2007,Summer,TV,26.0,25.0,Finished,28685.0,78.0,551.0,MADHOUSE,Original,Comedy,17512.0,7912.0,1329.0,1174.0
637,Dennou Coil,2007,Summer,TV,26.0,25.0,Finished,28685.0,78.0,551.0,MADHOUSE,Original,Drama,17512.0,7912.0,1329.0,1174.0
637,Dennou Coil,2007,Summer,TV,26.0,25.0,Finished,28685.0,78.0,551.0,MADHOUSE,Original,Mystery,17512.0,7912.0,1329.0,1174.0
637,Dennou Coil,2007,Summer,TV,26.0,25.0,Finished,28685.0,78.0,551.0,MADHOUSE,Original,Sci-Fi,17512.0,7912.0,1329.0,1174.0
638,Romeo x Juliet,2007,Summer,TV,24.0,24.0,Finished,22143.0,71.0,264.0,GONZO,Other,Drama,10253.0,9323.0,981.0,941.0
638,Romeo x Juliet,2007,Summer,TV,24.0,24.0,Finished,22143.0,71.0,264.0,GONZO,Other,Fantasy,10253.0,9323.0,981.0,941.0
638,Romeo x Juliet,2007,Summer,TV,24.0,24.0,Finished,22143.0,71.0,264.0,GONZO,Other,Romance,10253.0,9323.0,981.0,941.0
639,Bakugan Battle Brawlers,2007,Summer,TV,52.0,24.0,Finished,18380.0,60.0,232.0,TMS Entertainment,Original,Action,15309.0,1480.0,796.0,438.0
639,Bakugan Battle Brawlers,2007,Summer,TV,52.0,24.0,Finished,18380.0,60.0,232.0,TMS Entertainment,Original,Fantasy,15309.0,1480.0,796.0,438.0
640,Ookiku Furikabutte,2007,Summer,TV,25.0,25.0,Finished,16801.0,76.0,419.0,A-1 Pictures,Manga,Comedy,7718.0,7155.0,753.0,678.0
640,Ookiku Furikabutte,2007,Summer,TV,25.0,25.0,Finished,16801.0,76.0,419.0,A-1 Pictures,Manga,Sports,7718.0,7155.0,753.0,678.0
641,Nagasarete Airantou,2007,Summer,TV,26.0,24.0,Finished,13459.0,68.0,145.0,feel.,Manga,Comedy,6425.0,5002.0,730.0,674.0
641,Nagasarete Airantou,2007,Summer,TV,26.0,24.0,Finished,13459.0,68.0,145.0,feel.,Manga,Ecchi,6425.0,5002.0,730.0,674.0
641,Nagasarete Airantou,2007,Summer,TV,26.0,24.0,Finished,13459.0,68.0,145.0,feel.,Manga,Fantasy,6425.0,5002.0,730.0,674.0
641,Nagasarete Airantou,2007,Summer,TV,26.0,24.0,Finished,13459.0,68.0,145.0,feel.,Manga,Romance,6425.0,5002.0,730.0,674.0
642,Heroic Age,2007,Summer,TV,26.0,23.0,Finished,13165.0,71.0,159.0,Xebec,Original,Action,5773.0,5513.0,699.0,611.0
642,Heroic Age,2007,Summer,TV,26.0,23.0,Finished,13165.0,71.0,159.0,Xebec,Original,Mecha,5773.0,5513.0,699.0,611.0
642,Heroic Age,2007,Summer,TV,26.0,23.0,Finished,13165.0,71.0,159.0,Xebec,Original,Sci-Fi,5773.0,5513.0,699.0,611.0
643,Terra e... (TV),2007,Summer,TV,24.0,24.0,Finished,10301.0,75.0,163.0,Minami Machi Bugyousho,Manga,Action,6578.0,2788.0,373.0,294.0
643,Terra e... (TV),2007,Summer,TV,24.0,24.0,Finished,10301.0,75.0,163.0,Minami Machi Bugyousho,Manga,Drama,6578.0,2788.0,373.0,294.0
643,Terra e... (TV),2007,Summer,TV,24.0,24.0,Finished,10301.0,75.0,163.0,Minami Machi Bugyousho,Manga,Sci-Fi,6578.0,2788.0,373.0,294.0
644,Kaibutsu Oujo,2007,Summer,TV,25.0,24.0,Finished,10241.0,64.0,84.0,MADHOUSE,Manga,Action,4500.0,4061.0,687.0,511.0
644,Kaibutsu Oujo,2007,Summer,TV,25.0,24.0,Finished,10241.0,64.0,84.0,MADHOUSE,Manga,Comedy,4500.0,4061.0,687.0,511.0
644,Kaibutsu Oujo,2007,Summer,TV,25.0,24.0,Finished,10241.0,64.0,84.0,MADHOUSE,Manga,Horror,4500.0,4061.0,687.0,511.0
644,Kaibutsu Oujo,2007,Summer,TV,25.0,24.0,Finished,10241.0,64.0,84.0,MADHOUSE,Manga,Supernatural,4500.0,4061.0,687.0,511.0
645,Mahou Shoujo Lyrical Nanoha StrikerS,2007,Summer,TV,26.0,25.0,Finished,9025.0,73.0,121.0,Seven Arcs,Original,Action,5397.0,2615.0,434.0,333.0
645,Mahou Shoujo Lyrical Nanoha StrikerS,2007,Summer,TV,26.0,25.0,Finished,9025.0,73.0,121.0,Seven Arcs,Original,Comedy,5397.0,2615.0,434.0,333.0
645,Mahou Shoujo Lyrical Nanoha StrikerS,2007,Summer,TV,26.0,25.0,Finished,9025.0,73.0,121.0,Seven Arcs,Original,Drama,5397.0,2615.0,434.0,333.0
645,Mahou Shoujo Lyrical Nanoha StrikerS,2007,Summer,TV,26.0,25.0,Finished,9025.0,73.0,121.0,Seven Arcs,Original,Fantasy,5397.0,2615.0,434.0,333.0
645,Mahou Shoujo Lyrical Nanoha StrikerS,2007,Summer,TV,26.0,25.0,Finished,9025.0,73.0,121.0,Seven Arcs,Original,Mahou Shoujo,5397.0,2615.0,434.0,333.0
646,El Cazador,2007,Summer,TV,26.0,24.0,Finished,8623.0,68.0,79.0,Bee Train,Original,Adventure,4839.0,2649.0,403.0,392.0
646,El Cazador,2007,Summer,TV,26.0,24.0,Finished,8623.0,68.0,79.0,Bee Train,Original,Drama,4839.0,2649.0,403.0,392.0
646,El Cazador,2007,Summer,TV,26.0,24.0,Finished,8623.0,68.0,79.0,Bee Train,Original,Mystery,4839.0,2649.0,403.0,392.0
647,Blue Dragon,2007,Summer,TV,51.0,25.0,Finished,7665.0,59.0,77.0,,Video Game,Adventure,4995.0,1415.0,666.0,331.0
647,Blue Dragon,2007,Summer,TV,51.0,25.0,Finished,7665.0,59.0,77.0,,Video Game,Comedy,4995.0,1415.0,666.0,331.0
647,Blue Dragon,2007,Summer,TV,51.0,25.0,Finished,7665.0,59.0,77.0,,Video Game,Fantasy,4995.0,1415.0,666.0,331.0
647,Blue Dragon,2007,Summer,TV,51.0,25.0,Finished,7665.0,59.0,77.0,,Video Game,Supernatural,4995.0,1415.0,666.0,331.0
648,Kamichama Karin,2007,Summer,TV,26.0,24.0,Finished,6162.0,65.0,65.0,Satelight,Manga,Comedy,3005.0,2432.0,330.0,201.0
648,Kamichama Karin,2007,Summer,TV,26.0,24.0,Finished,6162.0,65.0,65.0,Satelight,Manga,Fantasy,3005.0,2432.0,330.0,201.0
648,Kamichama Karin,2007,Summer,TV,26.0,24.0,Finished,6162.0,65.0,65.0,Satelight,Manga,Mahou Shoujo,3005.0,2432.0,330.0,201.0
649,Over Drive,2007,Summer,TV,26.0,24.0,Finished,5552.0,71.0,38.0,Xebec,Manga,Sports,2733.0,2311.0,211.0,155.0
650,Idolm@ster Xenoglossia,2007,Summer,TV,26.0,23.0,Finished,4553.0,57.0,26.0,,Original,Action,2251.0,1497.0,350.0,240.0
650,Idolm@ster Xenoglossia,2007,Summer,TV,26.0,23.0,Finished,4553.0,57.0,26.0,,Original,Comedy,2251.0,1497.0,350.0,240.0
650,Idolm@ster Xenoglossia,2007,Summer,TV,26.0,23.0,Finished,4553.0,57.0,26.0,,Original,Mecha,2251.0,1497.0,350.0,240.0
650,Idolm@ster Xenoglossia,2007,Summer,TV,26.0,23.0,Finished,4553.0,57.0,26.0,,Original,Romance,2251.0,1497.0,350.0,240.0
650,Idolm@ster Xenoglossia,2007,Summer,TV,26.0,23.0,Finished,4553.0,57.0,26.0,,Original,Sci-Fi,2251.0,1497.0,350.0,240.0
651,Saiunkoku Monogatari 2nd Season,2007,Summer,TV,39.0,25.0,Finished,3939.0,77.0,49.0,MADHOUSE,Light Novel,Adventure,1960.0,1554.0,167.0,156.0
651,Saiunkoku Monogatari 2nd Season,2007,Summer,TV,39.0,25.0,Finished,3939.0,77.0,49.0,MADHOUSE,Light Novel,Comedy,1960.0,1554.0,167.0,156.0
651,Saiunkoku Monogatari 2nd Season,2007,Summer,TV,39.0,25.0,Finished,3939.0,77.0,49.0,MADHOUSE,Light Novel,Drama,1960.0,1554.0,167.0,156.0
651,Saiunkoku Monogatari 2nd Season,2007,Summer,TV,39.0,25.0,Finished,3939.0,77.0,49.0,MADHOUSE,Light Novel,Fantasy,1960.0,1554.0,167.0,156.0
651,Saiunkoku Monogatari 2nd Season,2007,Summer,TV,39.0,25.0,Finished,3939.0,77.0,49.0,MADHOUSE,Light Novel,Romance,1960.0,1554.0,167.0,156.0
652,Touka Gettan,2007,Summer,TV,26.0,23.0,Finished,2865.0,58.0,20.0,Studio DEEN,Visual Novel,Drama,1753.0,625.0,225.0,135.0
652,Touka Gettan,2007,Summer,TV,26.0,23.0,Finished,2865.0,58.0,20.0,Studio DEEN,Visual Novel,Romance,1753.0,625.0,225.0,135.0
652,Touka Gettan,2007,Summer,TV,26.0,23.0,Finished,2865.0,58.0,20.0,Studio DEEN,Visual Novel,Supernatural,1753.0,625.0,225.0,135.0
653,Oh! Edo Rocket,2007,Summer,TV,26.0,24.0,Finished,2025.0,66.0,8.0,MADHOUSE,Other,Comedy,1077.0,656.0,122.0,105.0
653,Oh! Edo Rocket,2007,Summer,TV,26.0,24.0,Finished,2025.0,66.0,8.0,MADHOUSE,Other,Drama,1077.0,656.0,122.0,105.0
653,Oh! Edo Rocket,2007,Summer,TV,26.0,24.0,Finished,2025.0,66.0,8.0,MADHOUSE,Other,Fantasy,1077.0,656.0,122.0,105.0
653,Oh! Edo Rocket,2007,Summer,TV,26.0,24.0,Finished,2025.0,66.0,8.0,MADHOUSE,Other,Sci-Fi,1077.0,656.0,122.0,105.0
654,Kiss Dum: Engage Planet,2007,Summer,TV,26.0,24.0,Finished,1744.0,59.0,6.0,,Original,Mecha,1002.0,454.0,109.0,109.0
654,Kiss Dum: Engage Planet,2007,Summer,TV,26.0,24.0,Finished,1744.0,59.0,6.0,,Original,Sci-Fi,1002.0,454.0,109.0,109.0
655,Kaze no Shoujo Emily,2007,Summer,TV,26.0,25.0,Finished,1603.0,69.0,16.0,,Novel,Drama,845.0,611.0,51.0,50.0
655,Kaze no Shoujo Emily,2007,Summer,TV,26.0,25.0,Finished,1603.0,69.0,16.0,,Novel,Slice of Life,845.0,611.0,51.0,50.0
656,Kishin Taisen Gigantic Formula,2007,Summer,TV,26.0,24.0,Finished,1124.0,60.0,1.0,Brain's Base,Original,Mecha,600.0,346.0,84.0,56.0
656,Kishin Taisen Gigantic Formula,2007,Summer,TV,26.0,24.0,Finished,1124.0,60.0,1.0,Brain's Base,Original,Sci-Fi,600.0,346.0,84.0,56.0
657,Gegege no Kitarou (2007),2007,Summer,TV,100.0,24.0,Finished,1075.0,66.0,3.0,,Manga,Comedy,537.0,324.0,84.0,76.0
657,Gegege no Kitarou (2007),2007,Summer,TV,100.0,24.0,Finished,1075.0,66.0,3.0,,Manga,Fantasy,537.0,324.0,84.0,76.0
657,Gegege no Kitarou (2007),2007,Summer,TV,100.0,24.0,Finished,1075.0,66.0,3.0,,Manga,Horror,537.0,324.0,84.0,76.0
658,Koutetsu Sangokushi,2007,Summer,TV,25.0,24.0,Finished,1026.0,56.0,3.0,,,Adventure,608.0,233.0,89.0,55.0
659,Spider Riders: Yomigaeru Taiyou,2007,Summer,TV,26.0,23.0,Finished,871.0,66.0,7.0,Bee Train,Novel,Action,591.0,203.0,38.0,24.0
659,Spider Riders: Yomigaeru Taiyou,2007,Summer,TV,26.0,23.0,Finished,871.0,66.0,7.0,Bee Train,Novel,Adventure,591.0,203.0,38.0,24.0
659,Spider Riders: Yomigaeru Taiyou,2007,Summer,TV,26.0,23.0,Finished,871.0,66.0,7.0,Bee Train,Novel,Mecha,591.0,203.0,38.0,24.0
660,Onegai My Melody Sukkiri♪,2007,Summer,TV Short,52.0,10.0,Finished,702.0,67.0,3.0,Studio Comet,,Comedy,352.0,244.0,38.0,34.0
660,Onegai My Melody Sukkiri♪,2007,Summer,TV Short,52.0,10.0,Finished,702.0,67.0,3.0,Studio Comet,,Fantasy,352.0,244.0,38.0,34.0
661,Sugar Bunnies,2007,Summer,TV Short,26.0,11.0,Finished,372.0,58.0,2.0,Asahi Production,Original,Comedy,204.0,108.0,25.0,22.0
662,Taichi Senjimon,2007,Summer,TV,39.0,25.0,Finished,339.0,56.0,2.0,Toei Animation,,Action,137.0,127.0,28.0,28.0
662,Taichi Senjimon,2007,Summer,TV,39.0,25.0,Finished,339.0,56.0,2.0,Toei Animation,,Adventure,137.0,127.0,28.0,28.0
662,Taichi Senjimon,2007,Summer,TV,39.0,25.0,Finished,339.0,56.0,2.0,Toei Animation,,Fantasy,137.0,127.0,28.0,28.0
663,Revbahaf Wang-gug Jaegeon-soelgi,2007,Summer,TV,26.0,20.0,Finished,152.0,33.0,721.9090501121915,,,Comedy,96.0,28.0,15.0,11.0
663,Revbahaf Wang-gug Jaegeon-soelgi,2007,Summer,TV,26.0,20.0,Finished,152.0,33.0,721.9090501121915,,,Drama,96.0,28.0,15.0,11.0
664,Yasai no Yousei: N.Y.Salad,2007,Summer,TV Short,26.0,5.0,Finished,114.0,47.0,721.9090501121915,,,,58.0,36.0,14.0,3.0
665,Robby & Kerobby,2007,Summer,TV,52.0,25.0,Finished,105.0,45.0,721.9090501121915,,Original,Comedy,47.0,28.0,14.0,13.0
666,Evangelion Shin Movie: Jo,2007,Summer,Movie,1.0,,Finished,89996.0,77.0,1214.0,Studio Khara,Original,Action,72144.0,16323.0,954.0,390.0
